
 Lista de Imóveis da Caixa;;Data de geração:;03/06/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444436216982 ;PA ;VIGIA ;SIQUEIRA ; RUA 01, N. 12, LT 12 ;170.000,00;170.000,00;0.00;Não;Casa, 66.31 de área total, 66.31 de área privativa, 215.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436216982
 8444405368640 ;PA ;VIGIA ;ARAPIRANGA ; TRAVESSA DIOGO HOLANDA, N. SN, ;229.739,36;139.000,00;0.00;Não;Casa, 100.00 de área total, 65.90 de área privativa, 235.19 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405368640
 8444409363813 ;PB ;ALHANDRA ;LT 25 QD 18 ;RUA PROJETADA, N. SN, CASA A ;39.885,69;110.000,00;63.75;Não;Casa, 77.60 de área total, 43.86 de área privativa, 100.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409363813
 8555508844013 ;PB ;ALHANDRA ;Mata Redonda ;VIA LOCAL 04, N. SN, Apto ., LT 11,12,13,14-A, QD D ;47.934,57;110.000,00;56.43;Não;Casa, 0.00 de área total, 59.52 de área privativa, 114.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555508844013
 8444420618601 ;PB ;ALHANDRA ;LOT ASA BRANCA ; RUA VIA DE ACESSO 01, N. SN, LT 16, QD A ;69.657,58;130.000,00;46.42;Não;Casa, 65.47 de área total, 65.47 de área privativa, 129.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420618601
 8444404485198 ;PB ;ALHANDRA ;LOT PORTAL DAS PRAIA ; RUA LOCAL 05, N. S/N, QD-B, LT 27 ;72.988,41;126.000,00;42.08;Não;Casa, 59.95 de área total, 59.95 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404485198
 8444412678064 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MARIA DO CARMO DOS SANTOS, N. 129, CASA 01 ;54.574,34;144.000,00;62.11;Não;Casa, 0.00 de área total, 71.91 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412678064
 8444415707790 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MARIA DO CARMO DOS SANTOS, N. 137, QD 12, LT A7, CS 01 ;55.261,41;145.812,92;62.11;Não;Casa, 0.00 de área total, 71.91 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415707790
 8444426982224 ;PB ;BAYEUX ;MARIO ANDREAZZA ;RUA SAO JOAO BATISTA, N. 95, CASA 05 ;50.826,18;124.000,00;59.02;Não;Casa, 0.00 de área total, 47.75 de área privativa, 800.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426982224
 8444408572729 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA PROJETADA, N. 143, CS 4 QD D  LT 03 ;42.409,17;96.000,00;55.83;Não;Casa, 0.00 de área total, 46.57 de área privativa, 103.31 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408572729
 8444406041548 ;PB ;BAYEUX ;LOT RES PANORAMICO ; RUA PROJETADA VL-05, N. 250, CS 01 COND RES PANORAMICO ;41.070,08;87.500,00;53.07;Não;Casa, 0.00 de área total, 45.72 de área privativa, 67.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406041548
 8444404308709 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA JOSE PAULINO FILHO, N. 270, CS 03 RUA PROJETADA 19 ;45.055,05;95.990,00;53.07;Não;Casa, 0.00 de área total, 46.58 de área privativa, 186.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404308709
 8444404257977 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA GOVERNADOR ANTONIO MARIZ, N. 266, CS 03 ;61.527,34;131.000,00;53.04;Não;Casa, 0.00 de área total, 49.88 de área privativa, 200.67 de área do terreno,  2 qto(s), WC, 1 sala(s), Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404257977
 8444406183644 ;PB ;BAYEUX ;LOT SONHO VERDE ; RUA 09 DE NOVEMBRO, N. 72, CS C, CON RES GONCALVES V ;50.045,33;105.000,00;52.34;Não;Casa, 0.00 de área total, 60.00 de área privativa, 106.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406183644
 8444405847913 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA VEREADOR DORGIVAL DANTAS, N. 255, CS 01 ;53.381,68;112.000,00;52.34;Não;Casa, 0.00 de área total, 46.57 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405847913
 8444424649340 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MARIA DO CARMO DOS SANTOS, N. 117, CS 05 ;51.475,20;108.000,00;52.34;Não;Casa, 0.00 de área total, 52.62 de área privativa, 134.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424649340
 8555521559602 ;PB ;BAYEUX ;MARIO ANDREAZZA ; RUA PROJETADA B, N. 301, CS 22 ;50.045,33;105.000,00;52.34;Não;Casa, 0.00 de área total, 57.12 de área privativa, 178.18 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521559602
 8444408858584 ;PB ;BAYEUX ;AREA RURAL DE BAYUEX ; RUA PROJETADA, N. 171, CS 02, LT. COLINA VERDE ;50.998,57;107.000,00;52.34;Não;Casa, 0.00 de área total, 45.66 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408858584
 8444406149314 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA NOVE DE NOVEMBRO, N. 72, CS B ;57.862,60;121.000,00;52.18;Não;Casa, 0.00 de área total, 60.00 de área privativa, 106.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406149314
 8444416990933 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA NATIVIDADE, N. 37, CS 02 QD16 LT E ;58.340,80;122.000,00;52.18;Não;Casa, 0.00 de área total, 52.66 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416990933
 8444417481803 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA NATIVIDADE, N. 37, QD 16 LT E ;54.563,00;114.100,00;52.18;Não;Casa, 0.00 de área total, 52.66 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417481803
 8555512688624 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA DA NATIVIDADE, N. 40, CS 03 ;45.515,31;94.200,00;51.69;Não;Casa, 0.00 de área total, 44.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512688624
 8444414425538 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA JOAQUIM RODRIGUES DE SOUZA, N. 257, CS B, QD K, LT 10-A ;60.919,53;126.000,00;51.66;Não;Casa, 0.00 de área total, 60.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414425538
 8555509510569 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA SAO JOAO BATISTA, N. 47, CS 03-C ;66.237,90;137.000,00;51.66;Não;Casa, 0.00 de área total, 53.67 de área privativa, 143.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509510569
 8444406161489 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA VEREADOR DORGIVAL DANTAS, N. 285, CS 01 COND RES VILLA CLARA ;47.591,17;97.000,00;50.94;Não;Casa, 0.00 de área total, 51.81 de área privativa, 117.42 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406161489
 8444401330487 ;PB ;BAYEUX ;CENTRO ;RUA MANOEL PAULINO GOMES, N. 251,  . ;40.400,85;81.000,00;50.13;Não;Casa, 0.00 de área total, 46.57 de área privativa, 81.41 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401330487
 8444402400870 ;PB ;BAYEUX ;CENTRO ; RUA PROJETADA 02, N. 180, CASA 04 ;39.403,30;79.000,00;50.13;Não;Casa, 0.00 de área total, 46.57 de área privativa, 105.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402400870
 8444416214429 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MARECHAL CASTELO BRANCO, N. 320, CS LT 15 QD 05 ;54.299,76;108.600,00;50.01;Não;Casa, 77.53 de área total, 46.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416214429
 8444415649871 ;PB ;BAYEUX ;CENTRO ;RUA NATIVIDADE, N. 37, CS LT E QD 16 ;58.131,60;115.897,22;49.85;Não;Casa, 72.51 de área total, 52.66 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415649871
 8444407561065 ;PB ;BAYEUX ;COMERCIAL NORTE ; RUA PROJETADA 03, N. 41, CS 04 ;64.371,72;127.000,00;49.32;Não;Casa, 46.57 de área total, 46.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407561065
 8787707135722 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MANOEL PAULINO GOMES, N. 535, Apto 202C, ;72.357,86;140.000,00;48.32;Não;Apartamento, 67.47 de área total, 52.78 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707135722
 8444406666378 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA JORGE AMADO, N. 105, CS 02, LOT. PANORAMICO ;55.628,61;107.500,00;48.26;Não;Casa, 45.72 de área total, 45.72 de área privativa, 75.52 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406666378
 8444413937470 ;PB ;BAYEUX ;COMERCIAL NORTE ; RUA MARIA DO CARMO DOS SANTOS, N. 137, CS 02 ;71.424,36;137.000,00;47.87;Não;Casa, 0.00 de área total, 71.92 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413937470
 8444417034122 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MANOEL CALIXTO DE LIMA, N. 520, CS B ;70.865,57;135.000,00;47.51;Não;Casa, 58.96 de área total, 57.84 de área privativa, 70.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417034122
 8444432784358 ;PB ;BAYEUX ;COMERCIAL NORTE ; RUA PROJETADA 02, N. 41, CS101 LT16 QD2B ;78.858,40;149.660,10;47.31;Não;Casa, 90.00 de área total, 54.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432784358
 8787710138583 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MANOEL PAULINO GOMES, N. 535, Apto 204-, 204B ;74.313,48;140.000,00;46.92;Não;Apartamento, 67.47 de área total, 52.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710138583
 8444408646625 ;PB ;BAYEUX ;AEROPORTO ; R PROJETADA, N. 251, CS 104 ;57.358,08;108.000,00;46.90;Não;Casa, 54.00 de área total, 54.00 de área privativa, 84.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408646625
 8444404547614 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA PROJETADA SETOR 20, N. 41, CASA 03 ;56.826,98;107.000,00;46.90;Não;Casa, 46.58 de área total, 46.58 de área privativa, 186.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404547614
 8444425524990 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA PROJETADA, N. 171, CASA 01, CS 1 ;56.295,89;106.000,00;46.90;Não;Casa, 75.50 de área total, 45.66 de área privativa, 90.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425524990
 8444405371986 ;PB ;BAYEUX ;LOT RES PANORAMICO ; R VITORIA, N. 240, CS 01 ;48.730,40;91.000,00;46.46;Não;Casa, 45.72 de área total, 45.72 de área privativa, 66.71 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405371986
 8444402400942 ;PB ;BAYEUX ;COMERCIAL NORTE ; PROJETADA 02, N. 180, CASA NO. 02 ;38.904,52;72.000,00;45.97;Não;Casa, 58.07 de área total, 46.57 de área privativa, 88.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402400942
 8444404481982 ;PB ;BAYEUX ;COMERCIAL NORTE ; RUA PROJETADA SETOR 20, N. 40, ATUALMENTE RUA NOBERTO PAIVA ;57.542,61;106.000,00;45.72;Não;Casa, 61.92 de área total, 46.58 de área privativa, 83.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404481982
 8444403031622 ;PB ;BAYEUX ;MARIO ANDREAZZA ; RUA PROJETADA, N. 500, CS 06 ;58.628,31;108.000,00;45.72;Não;Casa, 87.90 de área total, 47.10 de área privativa, 99.14 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403031622
 8444407977318 ;PB ;BAYEUX ;LOT COLINA VERDE ;RUA PROJETADA 03, N. 63, CS 01 ;62.081,14;114.000,00;45.55;Não;Casa, 0.00 de área total, 46.57 de área privativa, 81.41 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407977318
 8444407770187 ;PB ;BAYEUX ;IMACULADA ;AVENIDA FRANCISCO MARQUES DA FONSECA, N. 73, CS 01 ;51.697,35;94.000,00;45.01;Não;Casa, 0.00 de área total, 46.57 de área privativa, 186.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407770187
 8444407978357 ;PB ;BAYEUX ;IMACULADA ;AVENIDA FRANCISCO MARQUES DA FONSECA, N. 63, CS 03 ;49.497,47;90.000,00;45.01;Não;Casa, 59.19 de área total, 46.57 de área privativa, 186.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407978357
 8444414789548 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA MARECHAL CASTELO BRANCO, N. 308,  CS N 02 ;48.350,30;87.914,14;45.01;Não;Casa, 77.53 de área total, 46.57 de área privativa, 83.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414789548
 8444407349694 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA JOSE PAULINO FILHO, N. 133, CS 101 ;70.439,61;128.000,00;44.97;Não;Casa, 68.67 de área total, 68.67 de área privativa, 95.80 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407349694
 8444426524757 ;PB ;BAYEUX ;JARDIM AEROPORTO ; RUA PROJETADA 06, N. SN, CS 101,  LT10 QD 35 ;58.594,09;105.169,34;44.29;Não;Casa, 82.95 de área total, 56.45 de área privativa, 84.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426524757
 8444405972807 ;PB ;BAYEUX ;IMACULADA ;AVENIDA FRANCISCO MARQUES DA FONSECA, N. 265, CS 01 ;51.364,48;91.000,00;43.56;Não;Casa, 80.73 de área total, 46.57 de área privativa, 81.41 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405972807
 8444401635067 ;PB ;BAYEUX ;SAO BENTO ;TRAVESSA BALBINO DE MENDONCA, N. 439, ;71.163,69;126.000,00;43.53;Não;Casa, 65.83 de área total, 65.83 de área privativa, 147.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401635067
 8444405747064 ;PB ;BAYEUX ;MARIO ANDREAZZA ;RUA SAO JOAO BATISTA, N. 5, ;58.285,46;102.000,00;42.86;Não;Casa, 49.70 de área total, 49.70 de área privativa, 77.40 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405747064
 8444401918670 ;PB ;BAYEUX ;COMERCIAL NORTE ; RUA PROJETADA 10 (RUA NOSSA SENHORA APARECIDA), N. 94, CS 02 ;68.787,97;120.000,00;42.68;Não;Casa, 58.59 de área total, 58.59 de área privativa, 104.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401918670
 8444429526670 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA VISTA PANORAMICA, N. 15, QD B, LT B18, CS B ;93.022,53;161.000,00;42.23;Não;Casa, 107.55 de área total, 71.50 de área privativa, 168.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429526670
 8444407560620 ;PB ;BAYEUX ;Ver Genival A Santos ;RUA PROJETADA 3, N. 41, CS 02 ;73.567,68;127.000,00;42.08;Não;Casa, 0.00 de área total, 46.57 de área privativa, 93.87 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407560620
 8444407559834 ;PB ;BAYEUX ;IMACULADA ;AVENIDA FRANCISCO MARQUES DA FONSECA, N. 41, ;73.567,68;127.000,00;42.08;Não;Casa, 0.00 de área total, 46.57 de área privativa, 81.41 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407559834
 8555505888184 ;PB ;BAYEUX ;JARDIM AEROPORTO ; RUA PROJETADA, N. 336, CS 102 ;81.555,00;139.300,00;41.46;Não;Casa, 51.25 de área total, 51.25 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555505888184
 8444422659607 ;PB ;BAYEUX ;COMERCIAL NORTE ;RUA PROJETADA, N. 36, CS A ;133.933,50;132.000,00;0.00;Não;Casa, 79.63 de área total, 59.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422659607
 8444419455338 ;PB ;BAYEUX ;JARDIM SAO SEVERINO ; RUA PROJETADA 08, N. 135, CS 04 ;107.351,39;103.411,05;0.00;Não;Casa, 50.40 de área total, 50.40 de área privativa, 408.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419455338
